,Links Tokens,Paragraph Tokens,Heading1 Tokens,Heading2 Tokens,Heading3 Tokens,Heading4 Tokens,Heading5 Tokens,UnorderList Tokens,TableData Tokens
0,academic-calendar,Please,PEOPLE,Heading2,Heading3,Heading4,To,Academic,Academic
,Links Tokens,Paragraph Tokens,Heading1 Tokens,Heading2 Tokens,Heading3 Tokens,Heading4 Tokens,Heading5 Tokens,UnorderList Tokens,TableData Tokens
0,academic-calendar,Please,PEOPLE,Heading2,Heading3,Heading4,To,Academic,Academic
1,people,visit,PLANET, , , ,Contribute,Calendar,Calendar
2,#,our,PROFIT, , , ,Visiting,|,|
3,faculty,fundraising,NEWS, , , ,Namal,Faculty,Faculty
4,quality-enhancement-cell,website,EVENTS, , , ,Important,|,|
5,lms.namal.edu.pk,below,ACADEMICS, , , ,Links,QEC,QEC
6,http,:,B.S, , , ,Resources,|,|
7,:,Social,., , , ,Heading5,NULMS,NULMS
8,library.namal.edu.pk,impact,Electrical, , , ,To,|,|
9,contact-us,is,Engineering, , , ,Contribute,Library,Library
10,#,one,B.S, , , ,Visiting,|,|
11,about,of,., , , ,Namal,Contact,Contact
12,chairmans-message,the,Computer, , , ,Important,Us,Us
13,vision-and-mission,key,Science, , , ,Links,About,About
14,core-values,values,Business, , , ,Resources,Chairman,Chairman
15,the-namal-story,at,Studies, , , , ,'s,'s
16,namal-knowledge-city,Namal,B.S, , , , ,Message,Message
17,people,.,., , , , ,Vision,Vision
18,quality-enhancement-cell,Students,Mathematics, , , , ,And,And
19,#,uphold,ADMISSIONS, , , , ,Mission,Mission
20,academics,the,RESEARCH, , , , ,Core,Core
21,academic-calendar,spirit,Rural, , , , ,Values,Values
22,student-handbook,of,and, , , , ,The,The
23,#,giving,Agriculture, , , , ,Namal,Namal
24,departments,back,Informatics, , , , ,Story,Story
25,#,to,Lab, , , , ,Namal,Namal
26,department-of-electrical-engineering,society,Heading1, , , , ,Knowledge,Knowledge
27,department-of,through,PEOPLE, , , , ,City,City
28,puter-science,various,PLANET, , , , ,People,People
29,department-of-business-studies,programs,PROFIT, , , , ,Quality,Quality
30,department-of-mathematics,of,NEWS, , , , ,Enhancement,Enhancement
31,#,community,EVENTS, , , , ,Cell,Cell
32,office-of-the-registrar,service,ACADEMICS, , , , ,Academics,Academics
33,office-of-the-coe,",",B.S, , , , ,Academic,Academic
34,office-of-the-treasurer,such,., , , , ,Calendar,Calendar
35,#,as,Electrical, , , , ,Student,Student
36,admissions,blood,Engineering, , , , ,Handbook,Handbook
37,apply,drives,B.S, , , , ,Departments,Departments
38,why-namal,and,., , , , ,Academic,Academic
39,admission-timeline,providing,Computer, , , , ,Departments,Departments
40,admission-criteria,local,Science, , , , ,Department,Department
41,entry-test-guidelines,kids,Business, , , , ,Of,Of
42,financial-aid,free-of-cost,Studies, , , , ,Electrical,Electrical
43,fee-structure,tuition,B.S, , , , ,Engineering,Engineering
44,deposit-slip,on,., , , , ,Department,Department
45,faqs,campus,Mathematics, , , , ,Of,Of
46,#,.,ADMISSIONS, , , , ,Computer,Computer
47,life-at-namal,Our,RESEARCH, , , , ,Science,Science
48,workshops-and-seminars,goal,Rural, , , , ,Department,Department
49,facilities,is,and, , , , ,Of,Of
50,green-namal,to,Agriculture, , , , ,Business,Business
51,news-events,become,Informatics, , , , ,Studies,Studies
52,apply,a,Lab, , , , ,Department,Department
53,namalknowledgecity,leading, , , , , ,Of,Of
54,academic-calendar,practitioner, , , , , ,Mathematics,Mathematics
55,people,of, , , , , ,Administrative,Administrative
56,#,environmental, , , , , ,Departments,Departments
57,faculty,sustainability, , , , , ,Office,Office
58,quality-enhancement-cell,and, , , , , ,Of,Of
59,lms.namal.edu.pk,instilling, , , , , ,The,The
60,http,this, , , , , ,Registrar,Registrar
61,:,value, , , , , ,Office,Office
62,library.namal.edu.pk,amongst, , , , , ,Of,Of
63,contact-us,our, , , , , ,The,The
64,#,students, , , , , ,CoE,CoE
65,mydiv,., , , , , ,Office,Office
66,news,We, , , , , ,Of,Of
67,participation-in-shan-e-rehmat-ul-lil-alameen-week-6658,do, , , , , ,The,The
68,news,so, , , , , ,Treasurer,Treasurer
69,how-to-construct-effective,by, , , , , ,Admissions,Admissions
70,pany,ensuring, , , , , ,Apply,Apply
71,pensation-philosophy-2467,the, , , , , ,Now,Now
72,news,use, , , , , ,Why,Why
73,groundbreaking-ceremony-of-namal-knowledge-city-phase-1-8712,of, , , , , ,Namal,Namal
74,news,renewable, , , , , ,?,?
75,mr-ali-zafar-has-joined-the-namal-family-as-an-ambassador-1724,energy, , , , , ,Admission,Admission
76,news,resources, , , , , ,Timeline,Timeline
77,event,and, , , , , ,Admission,Admission
78,managing-stress-and-related-psychological-issues-in-university-0508,recycling, , , , , ,Criteria,Criteria
79,event,waste, , , , , ,Entry,Entry
80,seminar-on-innovation,., , , , , ,Test,Test
81,mercialization-of-final-year-project-9104,Our, , , , , ,Guidelines,Guidelines
82,event,students, , , , , ,Financial,Financial
83,entrepreneurship-opportunities-and-challenges-6358,are, , , , , ,Aid,Aid
84,event,trained, , , , , ,Fee,Fee
85,importance-of,to, , , , , ,Structure,Structure
86,munication-in-business-studies-3199,practically, , , , , ,Deposit,Deposit
87,event,utilize, , , , , ,Slip,Slip
88,department-of-electrical-engineering,the, , , , , ,FAQs,FAQs
89,department-of,knowledge, , , , , ,Life,Life
90,puter-science,acquired, , , , , ,At,At
91,department-of-business-studies,during, , , , , ,Namal,Namal
92,department-of-mathematics,their, , , , , ,Workshops,Workshops
93,research,studies, , , , , ,And,And
94,rural-and-agriculture-informatics-lab-1547,as, , , , , ,Seminars,Seminars
95,research,well, , , , , ,Facilities,Facilities
96,namalknowledgecity,as, , , , , ,Green,Green
97,apply,entrepreneurial, , , , , ,Namal,Namal
98,academic-calendar,skills, , , , , ,News,News
99,people,to, , , , , ,&,&
100,#,eventually, , , , , ,Events,Events
101,faculty,gain, , , , , ,Apply,Apply
102,nulms.namal.edu.pk,the, , , , , ,Online,Online
103,http,skills, , , , , ,Contribute,Contribute
104,:,needed, , , , , ,Academic,Academic
105,library.namal.edu.pk,to, , , , , ,Calendar,Calendar
106,#,run, , , , , ,|,|
107,!,their, , , , , ,Faculty,Faculty
108,facilities,own, , , , , ,|,|
109,facebook,successful, , , , , ,QEC,QEC
110,NAmalInstitute,business, , , , , ,|,|
111,twitter,., , , , , ,NULMS,NULMS
112,namaledu,Latest, , , , , ,|,|
113,instagram,From, , , , , ,Library,Library
114,namalknowledgecity,Namal, , , , , ,|,|
115,mailto,What, , , , , ,Contact,Contact
116,:,'s, , , , , ,Us,Us
117,info,Happening, , , , , ,30,30
118,@,at, , , , , ,km,km
119,namal.edu.pk,Namal, , , , , ,Talagang,Talagang
120,youtube,?, , , , , ,Road,Road
121,channel,Programmes, , , , , ,",",","
122,UCWfFHczAYAn-mfqMgmmKsVQ,At, , , , , ,Mianwali,Mianwali
123,forecast7,Namal, , , , , ,",",","
124,en,What, , , , , ,42250,42250
125,32d6771d81,Makes, , , , , ,",",","
